Idade,Classe Trabalhadora,Educacao,Num Educacao,Ocupacao,Ganho de Capital,Perda de Capital,Horas por Semana,Renda
57, Self-emp-inc, Some-college,10, Exec-managerial,0,0,40, >50K
37, Private, Some-college,10, Other-service,0,0,40, <=50K
38, Private, HS-grad,9, Sales,0,0,44, <=50K
45, Private, Some-college,10, Adm-clerical,0,0,40, <=50K
27, Private, Some-college,10, Prof-specialty,0,0,40, >50K
64, HS-grad, 7th-8th,4,,0,0,40, <=50K
38, Local-gov, Some-college,10, Protective-serv,0,0,72, <=50K
30, Private, HS-grad,9, Craft-repair,0,0,30, <=50K
18, HS-grad, 10th,6,,0,0,30, <=50K
60, Private, HS-grad,9, Sales,0,0,40, >50K
30, Private, HS-grad,9, Transport-moving,0,0,44, <=50K
47, Private, Some-college,10, Craft-repair,7688,0,40, >50K
39, Private, Bachelors,13, Exec-managerial,0,0,40, <=50K
42, Private, Some-college,10, Craft-repair,7298,0,45, >50K
44, Private, Some-college,10, Sales,0,0,40, <=50K
33, Private, Bachelors,13, Transport-moving,0,0,40, <=50K
54, Private, Bachelors,13, Exec-managerial,0,0,50, >50K
58, Self-emp-not-inc, Some-college,10, Farming-fishing,0,0,35, <=50K
45, Private, Bachelors,13, Transport-moving,0,0,30, <=50K
59, Private, Some-college,10, Machine-op-inspct,0,0,50, <=50K
29, Private, Assoc-acdm,12, Priv-house-serv,0,0,50, <=50K
44, Private, Masters,14, Tech-support,0,0,20, >50K
44, Private, HS-grad,9, Craft-repair,0,0,40, >50K
33, Private, Some-college,10, Exec-managerial,0,0,70, >50K
33, Private, Bachelors,13, Exec-managerial,0,0,55, >50K
55, Private, Assoc-voc,11, Adm-clerical,0,0,40, <=50K
32, Self-emp-not-inc, Assoc-voc,11, Prof-specialty,0,0,60, <=50K
31, Private, Assoc-voc,11, Handlers-cleaners,0,0,45, <=50K
78, HS-grad, HS-grad,9,,0,0,1, <=50K
28, Private, Bachelors,13, Sales,0,0,48, <=50K
30, Self-emp-not-inc, Some-college,10, Sales,0,2258,40, <=50K
29, Private, Masters,14, Prof-specialty,0,0,40, >50K
66, Private, HS-grad,9, Other-service,0,0,3, <=50K
60, Private, HS-grad,9, Craft-repair,0,0,45, >50K
26, Private, HS-grad,9, Craft-repair,2597,0,40, <=50K
24, Private, HS-grad,9, Handlers-cleaners,0,0,45, <=50K
29, Private, Bachelors,13, Sales,0,0,50, >50K
34, Local-gov, Bachelors,13, Exec-managerial,0,0,55, >50K
59, Private, Bachelors,13, Prof-specialty,0,1902,43, >50K
23, Private, Bachelors,13, Exec-managerial,0,0,24, <=50K
23, Private, 11th,7, Other-service,0,0,40, <=50K
55, Local-gov, Assoc-voc,11, Prof-specialty,0,0,35, <=50K
39, Private, 11th,7, Craft-repair,0,0,40, <=50K
57, Private, 7th-8th,4, Transport-moving,0,0,75, <=50K
39, Local-gov, Assoc-voc,11, Protective-serv,0,0,48, >50K
47, Private, HS-grad,9, Sales,0,0,38, >50K
53, State-gov, Doctorate,16, Adm-clerical,0,0,50, >50K
35, Private, Masters,14, Craft-repair,0,0,50, >50K
44, Private, Some-college,10, Farming-fishing,0,0,40, <=50K
28, Private, HS-grad,9, Other-service,0,0,25, <=50K
23, Private, HS-grad,9, Exec-managerial,0,0,45, <=50K
32, Private, HS-grad,9, Other-service,0,0,25, <=50K
49, Self-emp-inc, Some-college,10, Transport-moving,0,0,50, >50K
36, Private, Some-college,10, Craft-repair,2174,0,60, <=50K
36, Private, HS-grad,9, Other-service,0,0,36, <=50K
41, HS-grad, 5th-6th,3,,0,0,40, <=50K
21, Private, Assoc-acdm,12, Adm-clerical,0,0,46, >50K
43, Private, Some-college,10, Other-service,0,0,40, <=50K
35, Local-gov, Some-college,10, Adm-clerical,0,0,40, <=50K
31, Private, Some-college,10, Farming-fishing,0,0,50, >50K
56, Private, HS-grad,9, Other-service,0,0,40, <=50K
45, HS-grad, Masters,14,,0,0,1, <=50K
51, Private, Masters,14, Exec-managerial,0,0,50, >50K
47, State-gov, Some-college,10, Prof-specialty,0,0,20, <=50K
42, Private, 5th-6th,3, Craft-repair,0,0,40, <=50K
37, Private, Masters,14, Tech-support,0,0,60, >50K
35, Private, 12th,8, Other-service,0,0,40, <=50K
40, Private, HS-grad,9, Transport-moving,0,0,30, <=50K
57, Self-emp-not-inc, 11th,7, Sales,0,0,15, <=50K
38, Private, HS-grad,9, Tech-support,0,0,50, >50K
48, Private, 10th,6, Sales,0,0,38, <=50K
34, Private, Some-college,10, Other-service,0,0,34, <=50K
46, Federal-gov, Some-college,10, Transport-moving,0,0,40, <=50K
30, Private, HS-grad,9, Adm-clerical,0,0,38, <=50K
45, State-gov, Masters,14, Protective-serv,0,0,50, <=50K
32, Self-emp-not-inc, Bachelors,13, Prof-specialty,0,0,50, >50K
35, Private, HS-grad,9, Machine-op-inspct,0,0,48, <=50K
62, Private, Some-college,10, Craft-repair,8614,0,39, >50K
56, HS-grad, HS-grad,9,,0,0,40, <=50K
50, Private, Assoc-voc,11, Other-service,0,0,40, <=50K
41, Private, Some-college,10, Sales,0,0,33, <=50K
35, Private, HS-grad,9, Other-service,0,0,27, <=50K
33, Private, Some-college,10, Craft-repair,0,0,41, >50K
38, Private, Assoc-acdm,12, Exec-managerial,0,1902,40, >50K
37, State-gov, Bachelors,13, Prof-specialty,0,0,40, <=50K
56, Private, HS-grad,9, Machine-op-inspct,0,0,40, >50K
19, Private, 7th-8th,4, Craft-repair,0,1602,32, <=50K
31, Private, 9th,5, Exec-managerial,0,0,40, <=50K
53, Local-gov, HS-grad,9, Craft-repair,0,0,40, >50K
33, Private, HS-grad,9, Handlers-cleaners,0,0,35, <=50K
72, Private, 1st-4th,2, Other-service,0,0,40, <=50K
54, Private, HS-grad,9, Transport-moving,0,0,50, >50K
30, Private, Bachelors,13, Machine-op-inspct,0,0,40, <=50K
51, Private, Doctorate,16, Prof-specialty,0,0,40, >50K
30, Private, HS-grad,9, Craft-repair,0,1848,50, >50K
32, Private, Some-college,10, Protective-serv,0,0,16, <=50K
30, Private, Some-college,10, Sales,0,0,50, >50K
35, Private, Masters,14, Adm-clerical,0,0,40, <=50K
40, Private, Some-college,10, Adm-clerical,0,0,44, >50K
38, State-gov, Bachelors,13, Prof-specialty,0,0,40, <=50K
19, Private, 10th,6, Other-service,0,0,30, <=50K
32, Private, Some-college,10, Prof-specialty,0,0,44, <=50K
49, Private, Masters,14, Adm-clerical,0,0,40, <=50K
76, HS-grad, Bachelors,13,,0,0,10, <=50K
60, Private, Bachelors,13, Prof-specialty,0,0,35, <=50K
60, Private, 9th,5, Sales,0,0,40, <=50K
55, Private, Doctorate,16, Exec-managerial,0,0,80, >50K
41, Private, Bachelors,13, Tech-support,0,0,30, <=50K
53, Private, Masters,14, Sales,7298,0,60, >50K
69, State-gov, Some-college,10, Adm-clerical,0,810,38, <=50K
71, HS-grad, Some-college,10,,3432,0,30, <=50K
45, Private, 11th,7, Craft-repair,0,0,40, <=50K
59, Private, Bachelors,13, Exec-managerial,0,0,40, <=50K
40, Private, HS-grad,9, Adm-clerical,0,0,37, <=50K
44, Private, Assoc-voc,11, Tech-support,0,0,40, >50K
63, Private, Some-college,10, Sales,0,0,60, <=50K
31, Local-gov, Some-college,10, Protective-serv,15024,0,56, >50K
51, Private, Bachelors,13, Adm-clerical,0,0,20, <=50K
51, Private, 11th,7, Machine-op-inspct,0,0,40, <=50K
49, Private, 7th-8th,4, Machine-op-inspct,0,0,48, <=50K
56, Private, HS-grad,9, Craft-repair,2885,0,45, <=50K
39, Private, HS-grad,9, Craft-repair,0,0,40, >50K
39, Self-emp-not-inc, Prof-school,15, Prof-specialty,15024,0,50, >50K
30, Self-emp-not-inc, HS-grad,9, Other-service,0,0,40, <=50K
43, Self-emp-not-inc, Bachelors,13, Exec-managerial,0,0,50, <=50K
31, Private, Some-college,10, Craft-repair,0,0,50, <=50K
44, Local-gov, Masters,14, Prof-specialty,0,0,35, <=50K
43, Self-emp-not-inc, Prof-school,15, Prof-specialty,0,0,30, >50K
37, Federal-gov, Doctorate,16, Prof-specialty,0,0,72, >50K
41, Private, Some-college,10, Adm-clerical,0,0,46, >50K
43, Private, HS-grad,9, Adm-clerical,0,0,40, >50K
47, State-gov, Some-college,10, Craft-repair,0,0,40, >50K
38, Self-emp-not-inc, Prof-school,15, Prof-specialty,0,2824,45, >50K
46, Private, Assoc-voc,11, Machine-op-inspct,0,0,40, <=50K
19, State-gov, Some-college,10, Other-service,0,0,40, <=50K
19, Private, 5th-6th,3, Other-service,0,0,50, <=50K
24, Private, Bachelors,13, Sales,0,0,45, >50K
39, Self-emp-inc, Some-college,10, Farming-fishing,0,0,65, <=50K
37, Private, Assoc-voc,11, Machine-op-inspct,0,0,30, <=50K
28, HS-grad, Bachelors,13,,0,0,40, <=50K
27, Private, Assoc-acdm,12, Sales,0,0,40, <=50K
21, Private, Some-college,10, Handlers-cleaners,0,0,12, <=50K
32, Private, HS-grad,9, Exec-managerial,0,0,40, <=50K
45, Private, Masters,14, Transport-moving,14344,0,48, >50K
46, Local-gov, Prof-school,15, Protective-serv,0,0,40, >50K
46, Private, Assoc-voc,11, Exec-managerial,0,0,45, <=50K
26, Private, Some-college,10, Protective-serv,0,0,44, <=50K
22, Private, Some-college,10, Prof-specialty,0,0,10, <=50K
34, Self-emp-not-inc, HS-grad,9, Exec-managerial,0,0,60, <=50K
49, Private, 1st-4th,2, Craft-repair,0,0,40, <=50K
20, Private, Some-college,10, Handlers-cleaners,0,0,25, <=50K
30, Private, 11th,7, Machine-op-inspct,0,0,40, <=50K
20, Private, 9th,5, Priv-house-serv,0,0,40, <=50K
31, Private, Some-college,10, Other-service,0,0,55, <=50K
46, Private, 1st-4th,2, Machine-op-inspct,0,0,40, <=50K
60, Self-emp-not-inc, 7th-8th,4, Craft-repair,0,0,40, <=50K
20, Private, 9th,5, Sales,0,0,32, <=50K
56, Self-emp-not-inc, Bachelors,13, Prof-specialty,7688,0,40, >50K
41, Private, Some-college,10, Exec-managerial,0,0,60, >50K
47, Private, HS-grad,9, Exec-managerial,0,0,40, >50K
60, Private, 9th,5, Machine-op-inspct,2228,0,37, <=50K
33, Private, 9th,5, Machine-op-inspct,0,0,50, <=50K
40, HS-grad, Some-college,10,,0,0,25, <=50K
48, Private, Bachelors,13, Prof-specialty,0,0,45, >50K
56, Private, HS-grad,9, Handlers-cleaners,0,0,40, >50K
50, Private, Assoc-voc,11, Transport-moving,3103,0,55, >50K
57, Self-emp-not-inc, Masters,14, Prof-specialty,0,0,40, >50K
46, Private, Assoc-voc,11, Tech-support,0,0,36, <=50K
20, Private, HS-grad,9, Other-service,0,0,30, <=50K
54, Private, Doctorate,16, Prof-specialty,0,1977,50, >50K
32, Local-gov, HS-grad,9, Transport-moving,4064,0,22, <=50K
62, HS-grad, Some-college,10,,0,0,1, <=50K
50, Private, Some-college,10, Craft-repair,0,0,40, >50K
49, Federal-gov, Some-college,10, Adm-clerical,0,0,40, <=50K
48, Private, Assoc-acdm,12, Transport-moving,0,0,50, <=50K
46, Private, Masters,14, Tech-support,0,0,40, >50K
42, Private, HS-grad,9, Other-service,0,0,40, <=50K
52, Self-emp-inc, Some-college,10, Craft-repair,0,0,40, <=50K
58, Local-gov, Assoc-acdm,12, Adm-clerical,0,0,40, <=50K
37, Private, Some-college,10, Tech-support,0,0,40, <=50K
26, Private, Some-college,10, Adm-clerical,0,2051,40, <=50K
18, Private, Some-college,10, Adm-clerical,0,0,20, <=50K
41, Private, Some-college,10, Sales,0,0,15, <=50K
21, Private, Assoc-acdm,12, Adm-clerical,0,0,20, <=50K
23, Private, Assoc-voc,11, Tech-support,0,0,40, <=50K
26, Federal-gov, Some-college,10, Tech-support,0,0,40, <=50K
33, Private, Bachelors,13, Other-service,0,0,40, <=50K
24, Private, Some-college,10, Exec-managerial,0,0,45, <=50K
43, Private, 10th,6, Craft-repair,0,0,42, <=50K
52, State-gov, HS-grad,9, Adm-clerical,0,0,40, <=50K
27, HS-grad, Some-college,10,,0,0,40, <=50K
61, Private, 7th-8th,4, Other-service,0,0,40, <=50K
35, Private, HS-grad,9, Craft-repair,0,0,40, >50K
45, Self-emp-inc, HS-grad,9, Exec-managerial,15024,0,55, >50K
43, Local-gov, HS-grad,9, Exec-managerial,0,0,40, >50K
51, Private, HS-grad,9, Protective-serv,0,0,40, >50K
35, Private, Bachelors,13, Transport-moving,0,0,40, <=50K
47, Federal-gov, Bachelors,13, Adm-clerical,0,0,45, >50K
49, Self-emp-inc, Assoc-voc,11, Exec-managerial,0,0,60, >50K
20, Private, HS-grad,9, Craft-repair,0,0,20, <=50K
19, Private, 10th,6, Other-service,0,0,40, <=50K
42, Private, Assoc-acdm,12, Prof-specialty,0,0,45, <=50K
23, Self-emp-not-inc, Some-college,10, Farming-fishing,0,0,35, <=50K
20, Private, Some-college,10, Tech-support,0,0,10, <=50K
17, Private, 12th,8, Other-service,0,0,18, <=50K
76, HS-grad, 10th,6,,0,0,1, <=50K
39, Private, Some-college,10, Sales,0,0,40, <=50K
25, Private, 9th,5, Machine-op-inspct,0,0,40, <=50K
31, Private, Assoc-voc,11, Exec-managerial,0,0,43, <=50K
44, Private, HS-grad,9, Transport-moving,0,0,20, <=50K
53, Private, Assoc-voc,11, Exec-managerial,0,0,40, >50K
34, Private, Some-college,10, Craft-repair,0,0,45, <=50K
45, Self-emp-not-inc, Some-college,10, Exec-managerial,0,0,60, <=50K
34, Private, HS-grad,9, Sales,0,0,45, <=50K
35, Private, Masters,14, Sales,0,0,40, >50K
36, Private, Some-college,10, Other-service,0,0,48, <=50K
45, Private, Some-college,10, Other-service,0,0,45, <=50K
37, Self-emp-not-inc, Some-college,10, Exec-managerial,0,0,60, <=50K
53, Private, Assoc-acdm,12, Machine-op-inspct,0,0,40, >50K
35, Private, Masters,14, Prof-specialty,15024,0,50, >50K
38, Self-emp-not-inc, HS-grad,9, Machine-op-inspct,0,0,70, <=50K
65, Self-emp-inc, Some-college,10, Sales,0,0,40, <=50K
49, Self-emp-not-inc, 10th,6, Farming-fishing,0,0,70, <=50K
54, Private, Some-college,10, Craft-repair,0,0,40, <=50K
17, Private, 10th,6, Sales,0,0,12, <=50K
19, Private, 12th,8, Other-service,0,0,16, <=50K
46, Private, Bachelors,13, Exec-managerial,0,0,35, >50K
78, HS-grad, Masters,14,,0,0,15, <=50K
58, Private, 1st-4th,2, Other-service,0,0,38, <=50K
37, Self-emp-not-inc, HS-grad,9, Exec-managerial,0,0,55, <=50K
41, Private, Masters,14, Prof-specialty,0,0,38, >50K
19, Private, Some-college,10, Adm-clerical,0,0,30, <=50K
48, Private, Bachelors,13, Exec-managerial,0,0,60, >50K
22, Private, Some-college,10, Transport-moving,0,0,24, <=50K
50, Private, Masters,14, Prof-specialty,0,0,60, <=50K
25, Private, 1st-4th,2, Priv-house-serv,0,0,40, <=50K
18, Private, 10th,6, Other-service,0,0,6, <=50K
47, Private, Some-college,10, Transport-moving,0,0,50, <=50K
33, Private, HS-grad,9, Other-service,0,0,36, <=50K
39, Private, HS-grad,9, Craft-repair,2174,0,40, <=50K
67, Self-emp-not-inc, Bachelors,13, Exec-managerial,0,0,8, >50K
19, Private, Some-college,10, Other-service,0,1602,24, <=50K
18, Private, 10th,6, Other-service,0,0,11, <=50K
23, Private, Some-college,10, Machine-op-inspct,0,0,25, <=50K
25, HS-grad, Some-college,10,,0,0,20, <=50K
73, Self-emp-not-inc, HS-grad,9, Farming-fishing,0,0,40, <=50K
35, Private, Some-college,10, Craft-repair,5013,0,40, <=50K
31, Private, Assoc-acdm,12, Craft-repair,0,0,40, >50K
20, Private, 10th,6, Machine-op-inspct,0,0,40, <=50K
66, Self-emp-inc, 10th,6, Sales,0,0,30, <=50K
66, Private, Masters,14, Sales,0,0,50, <=50K
64, Private, Masters,14, Prof-specialty,0,0,35, <=50K
48, Private, Some-college,10, Transport-moving,3325,0,53, <=50K
51, Self-emp-not-inc, HS-grad,9, Farming-fishing,0,0,60, <=50K
25, Private, Bachelors,13, Craft-repair,0,0,60, >50K
33, Private, 11th,7, Sales,0,0,20, <=50K
50, Private, HS-grad,9, Machine-op-inspct,0,0,50, <=50K
51, Private, 7th-8th,4, Craft-repair,0,0,50, <=50K
34, State-gov, Bachelors,13, Prof-specialty,0,0,38, >50K
41, Local-gov, 7th-8th,4, Other-service,0,0,40, <=50K
30, Self-emp-not-inc, Some-college,10, Machine-op-inspct,0,0,40, <=50K
59, Private, Some-college,10, Craft-repair,2907,0,40, <=50K
41, Self-emp-not-inc, Some-college,10, Machine-op-inspct,3103,0,40, >50K
36, Self-emp-not-inc, Masters,14, Sales,10520,0,45, >50K
28, Private, HS-grad,9, Other-service,0,0,30, <=50K
28, Private, Some-college,10, Transport-moving,0,0,45, <=50K
36, Private, Masters,14, Sales,15024,0,45, >50K
42, Self-emp-inc, HS-grad,9, Sales,1151,0,50, <=50K
43, Self-emp-inc, HS-grad,9, Craft-repair,0,0,40, <=50K
32, State-gov, HS-grad,9, Exec-managerial,0,0,50, <=50K
64, Local-gov, 9th,5, Adm-clerical,0,0,40, <=50K
39, Private, Bachelors,13, Prof-specialty,0,0,20, >50K
26, Private, Bachelors,13, Sales,0,0,20, <=50K
21, Private, HS-grad,9, Adm-clerical,0,0,45, <=50K
30, Local-gov, Assoc-acdm,12, Protective-serv,5013,0,45, <=50K
26, Private, Bachelors,13, Adm-clerical,0,0,50, <=50K
19, Private, Some-college,10, Transport-moving,0,0,30, <=50K
33, Federal-gov, Bachelors,13, Adm-clerical,0,0,42, >50K
23, Private, Some-college,10, Craft-repair,0,0,40, <=50K
29, Private, HS-grad,9, Craft-repair,0,0,45, <=50K
42, Private, HS-grad,9, Exec-managerial,0,0,40, <=50K
30, Self-emp-not-inc, HS-grad,9, Sales,0,0,50, <=50K
63, Private, HS-grad,9, Transport-moving,0,0,20, <=50K
60, Self-emp-not-inc, Some-college,10, Craft-repair,0,0,24, <=50K
48, Private, HS-grad,9, Other-service,0,0,50, <=50K
25, Private, Bachelors,13, Exec-managerial,0,0,50, <=50K
32, Private, Some-college,10, Machine-op-inspct,0,0,40, <=50K
22, Private, Some-college,10, Adm-clerical,0,0,25, <=50K
25, Private, HS-grad,9, Exec-managerial,0,0,50, <=50K
18, Private, 11th,7, Other-service,0,0,16, <=50K
24, Local-gov, Some-college,10, Adm-clerical,0,0,44, <=50K
73, HS-grad, 11th,7,,0,0,3, <=50K
33, Self-emp-inc, Masters,14, Craft-repair,0,0,40, <=50K
22, Private, 10th,6, Other-service,0,0,40, <=50K
33, HS-grad, HS-grad,9,,0,0,20, <=50K
33, Private, HS-grad,9, Transport-moving,0,0,60, <=50K
43, Private, Bachelors,13, Prof-specialty,0,0,45, <=50K
57, Self-emp-not-inc, Some-college,10, Tech-support,0,0,38, >50K
42, Private, Masters,14, Prof-specialty,4650,0,40, <=50K
22, Private, Some-college,10, Transport-moving,0,1719,30, <=50K
42, Self-emp-not-inc, Bachelors,13, Sales,0,0,50, >50K
39, Private, Some-college,10, Sales,0,0,55, <=50K
41, Private, Some-college,10, Prof-specialty,0,0,32, >50K
20, Local-gov, HS-grad,9, Handlers-cleaners,0,0,40, <=50K
44, Private, Some-college,10, Adm-clerical,0,0,40, <=50K
52, Private, Some-college,10, Adm-clerical,14084,0,16, >50K
71, Private, Some-college,10, Sales,0,0,35, >50K
52, Private, HS-grad,9, Craft-repair,0,0,55, <=50K
53, Private, Some-college,10, Craft-repair,0,0,48, >50K
37, Private, HS-grad,9, Other-service,0,0,30, >50K
26, Private, 10th,6, Handlers-cleaners,0,0,40, <=50K
34, Private, Bachelors,13, Prof-specialty,0,0,55, >50K
35, Private, Bachelors,13, Prof-specialty,0,0,50, >50K
20, Private, 9th,5, Sales,0,0,40, <=50K
34, Local-gov, Some-college,10, Craft-repair,0,1740,40, <=50K
56, Self-emp-not-inc, Bachelors,13, Exec-managerial,0,0,60, <=50K
39, Private, Bachelors,13, Prof-specialty,0,0,36, >50K
24, Private, Some-college,10, Tech-support,0,0,20, <=50K
24, Private, 11th,7, Sales,0,0,35, <=50K
27, Private, Bachelors,13, Prof-specialty,0,0,45, <=50K
42, Private, Some-college,10, Machine-op-inspct,0,0,37, >50K
31, Private, Assoc-voc,11, Craft-repair,0,1740,40, <=50K
59, Private, 1st-4th,2, Machine-op-inspct,0,0,40, <=50K
18, Private, HS-grad,9, Adm-clerical,0,0,20, <=50K
24, Private, HS-grad,9, Craft-repair,0,0,36, <=50K
36, Private, HS-grad,9, Priv-house-serv,0,0,28, <=50K
34, Self-emp-not-inc, HS-grad,9, Exec-managerial,0,0,50, <=50K
42, Self-emp-not-inc, Bachelors,13, Exec-managerial,0,1977,70, >50K
45, Self-emp-not-inc, 12th,8, Craft-repair,0,0,35, <=50K
21, Private, Assoc-voc,11, Transport-moving,0,0,40, <=50K
64, Self-emp-inc, Doctorate,16, Prof-specialty,7688,0,60, >50K
45, Private, Bachelors,13, Prof-specialty,0,0,40, >50K
53, Private, 5th-6th,3, Machine-op-inspct,0,0,40, <=50K
42, Private, HS-grad,9, Craft-repair,0,0,16, <=50K
62, Private, 5th-6th,3, Farming-fishing,0,0,24, <=50K
29, HS-grad, Doctorate,16,,0,0,50, >50K
32, Private, HS-grad,9, Farming-fishing,0,0,35, <=50K
37, Self-emp-inc, 10th,6, Transport-moving,0,2559,50, >50K
38, Private, Bachelors,13, Exec-managerial,0,0,50, >50K
44, Local-gov, HS-grad,9, Transport-moving,0,0,25, <=50K
19, Private, HS-grad,9, Transport-moving,0,0,40, <=50K
58, Private, HS-grad,9, Exec-managerial,0,0,50, >50K
56, Private, Bachelors,13, Other-service,0,0,40, <=50K
37, Private, 10th,6, Craft-repair,0,0,40, <=50K
34, Private, Bachelors,13, Sales,0,0,40, <=50K
44, Private, 9th,5, Other-service,0,0,50, <=50K
35, Private, HS-grad,9, Other-service,0,0,35, <=50K
38, Private, HS-grad,9, Machine-op-inspct,0,0,40, <=50K
20, Private, 11th,7, Transport-moving,0,0,60, <=50K
24, Private, HS-grad,9, Craft-repair,0,0,60, >50K
40, Private, HS-grad,9, Craft-repair,0,0,45, <=50K
79, Local-gov, 11th,7, Exec-managerial,0,0,7, <=50K
44, Private, 10th,6, Adm-clerical,0,0,42, <=50K
52, Private, Assoc-acdm,12, Sales,3103,0,48, >50K
33, Private, 5th-6th,3, Farming-fishing,0,0,40, <=50K
50, Private, Bachelors,13, Exec-managerial,0,0,45, >50K
51, Private, Assoc-voc,11, Tech-support,7298,0,40, >50K
35, Private, Bachelors,13, Sales,0,0,30, >50K
34, Private, Some-college,10, Exec-managerial,7298,0,40, >50K
31, Self-emp-inc, Assoc-voc,11, Sales,0,0,40, <=50K
67, HS-grad, HS-grad,9,,2329,0,15, <=50K
65, Private, HS-grad,9, Sales,9386,0,40, >50K
39, Self-emp-not-inc, HS-grad,9, Sales,0,0,50, >50K
23, Private, Some-college,10, Tech-support,0,0,40, <=50K
29, Self-emp-not-inc, Assoc-acdm,12, Sales,0,0,50, <=50K
57, Self-emp-not-inc, 10th,6, Exec-managerial,0,0,60, >50K
51, Local-gov, HS-grad,9, Transport-moving,0,0,60, <=50K
52, Private, HS-grad,9, Exec-managerial,0,0,60, >50K
25, Local-gov, Some-college,10, Farming-fishing,0,0,40, <=50K
38, Private, Bachelors,13, Prof-specialty,0,0,40, <=50K
55, Self-emp-not-inc, HS-grad,9, Sales,0,0,50, >50K
61, Self-emp-inc, Bachelors,13, Sales,0,0,30, <=50K
34, Private, Assoc-acdm,12, Adm-clerical,8614,0,60, >50K
27, Local-gov, Assoc-voc,11, Adm-clerical,0,0,43, <=50K
40, Private, HS-grad,9, Transport-moving,0,0,40, >50K
26, Self-emp-not-inc, 7th-8th,4, Transport-moving,0,0,75, <=50K
43, Private, HS-grad,9, Other-service,0,0,60, <=50K
25, Private, Assoc-voc,11, Tech-support,0,0,40, <=50K
26, Self-emp-not-inc, Some-college,10, Other-service,0,0,48, <=50K
43, Self-emp-inc, HS-grad,9, Sales,0,0,68, >50K
52, Self-emp-not-inc, HS-grad,9, Craft-repair,0,0,55, >50K
61, Private, HS-grad,9, Adm-clerical,2414,0,5, <=50K
42, Private, Bachelors,13, Sales,0,0,40, <=50K
21, Private, Assoc-voc,11, Adm-clerical,0,0,40, <=50K
65, Private, HS-grad,9, Craft-repair,2290,0,40, <=50K
56, HS-grad, HS-grad,9,,0,0,10, <=50K
33, Federal-gov, Assoc-acdm,12, Other-service,0,0,40, <=50K
22, Private, 10th,6, Adm-clerical,0,0,40, <=50K
43, Private, HS-grad,9, Machine-op-inspct,0,0,24, <=50K
